" ","EUR 1","RUB 1","USD 1"
"14.04.2017","516.28","8.65","486.09"
"18.04.2017","517.69","8.66","485.87"
"19.04.2017","520.52","8.66","485.47"
"20.04.2017","521.88","8.61","484.88"
"21.04.2017","518.72","8.61","484.51"
"25.04.2017","527.28","8.65","484.45"
"26.04.2017","528.09","8.57","484.53"
"27.04.2017","528.04","8.53","484.62"
"28.04.2017","530.14","8.5","484.68"
"02.05.2017","529.22","8.5","484.68"
"03.05.2017","528.96","8.48","484.84"
"04.05.2017","529.95","8.41","484.77"
"05.05.2017","531.16","8.31","484.77"
"06.05.2017","531.06","8.31","484.68"
"10.05.2017","526.46","8.35","484.41"
"11.05.2017","526.59","8.49","484.44"
"12.05.2017","526.44","8.46","484.17"
"15.05.2017","530.28","8.6","484.14"
"16.05.2017","534.5","8.58","484.02"
"17.05.2017","536.84","8.52","483.86"
"18.05.2017","537.47","8.35","483.29"
"19.05.2017","539.05","8.47","483.15"
